分类名称,销售日期,正价,品相折扣,清仓,总销量,正价占比,品相折扣占比,清仓占比
食用菌,2022-11-06,149.844,6.785,8.853,165.482,0.9055002961047123,0.04100143822288829,0.05349826567239942
食用菌,2022-11-07,77.063,2.435,6.502,86.0,0.8960813953488372,0.028313953488372092,0.07560465116279069
食用菌,2022-11-08,68.508,4.0,9.579,82.08699999999999,0.834577947787104,0.048728787749582766,0.11669326446331334
食用菌,2022-11-09,62.795,3.592,2.5140000000000002,68.901,0.9113800960798828,0.05213277020652821,0.03648713371358907
食用菌,2022-11-10,67.548,3.835,3.244,74.627,0.9051415707451728,0.0513889074999665,0.043469521754860845
食用菌,2022-11-11,141.155,0.508,21.889,163.55200000000002,0.8630588436705144,0.003106045783603991,0.1338351105458814
食用菌,2022-11-12,248.984,4.0,4.082,257.06600000000003,0.9685606031135972,0.015560206328335912,0.0158791905580668
食用菌,2022-11-13,188.739,7.247,10.776,206.762,0.9128321451717434,0.03504996082452288,0.05211789400373376
食用菌,2022-11-14,89.332,4.0,5.742,99.074,0.9016694591921189,0.040373861961765956,0.05795667884611502
食用菌,2022-11-15,93.215,3.628,6.077,102.92,0.9057034589972794,0.035250680139914496,0.05904586086280606
食用菌,2022-11-16,86.886,1.5550000000000002,4.254,92.69500000000001,0.9373321106855816,0.0167754463563299,0.04589244295808834
食用菌,2022-11-17,78.117,2.0,10.063,90.18,0.8662341982701264,0.022177866489243733,0.11158793524062985
食用菌,2022-11-18,141.804,4.0,7.283,153.087,0.9262968116169238,0.026128933220978923,0.04757425516209737
食用菌,2022-11-19,432.75,8.006,0.174,440.92999999999995,0.9814483024516364,0.018157077087065977,0.00039462046129771166
食用菌,2022-11-20,145.828,2.0,9.0,156.828,0.9298594638712475,0.012752824750682276,0.05738771137807024
食用菌,2022-11-21,341.02,2.0,,343.02,0.9941694361844791,0.005830563815520961,
食用菌,2022-11-22,32.489,,4.0,36.489,0.8903779221135136,,0.10962207788648634
食用菌,2022-11-23,59.562,8.0,1.0,68.562,0.8687319506432134,0.11668271053936584,0.01458533881742073
食用菌,2022-11-24,43.262,,,43.262,1.0,,
食用菌,2022-11-25,32.969,,,32.969,1.0,,
食用菌,2022-11-26,57.284,,,57.284,1.0,,
食用菌,2022-11-27,8.596,,,8.596,1.0,,
食用菌,2022-11-28,3.012,,,3.012,1.0,,
食用菌,2022-11-29,8.283,,,8.283,1.0,,
食用菌,2022-12-04,26.0,4.0,,30.0,0.8666666666666667,0.13333333333333333,
食用菌,2022-12-05,114.0,,,114.0,1.0,,
食用菌,2022-12-06,98.62,,,98.62,1.0,,
食用菌,2022-12-07,124.352,,,124.352,1.0,,
食用菌,2022-12-08,82.678,,,82.678,1.0,,
食用菌,2022-12-09,64.484,,7.0,71.484,0.9020759890325107,,0.09792401096748923
食用菌,2022-12-10,146.336,2.0,1.0,149.336,0.9799110730165532,0.013392617988964482,0.006696308994482241
食用菌,2022-12-11,139.046,,5.287,144.333,0.9633694304143889,,0.036630569585611054
食用菌,2022-12-12,68.722,8.0,9.0,85.722,0.8016845150603112,0.0933249340892653,0.10499055085042347
食用菌,2022-12-13,77.693,1.5020000000000002,12.0,91.195,0.8519436372608148,0.016470201217172,0.13158616152201327
食用菌,2022-12-14,92.181,9.0,1.0,102.181,0.9021344476957556,0.08807899707381998,0.009786555230424444
食用菌,2022-12-15,94.034,,,94.034,1.0,,
食用菌,2022-12-16,146.341,,,146.341,1.0,,
食用菌,2022-12-17,142.647,,,142.647,1.0,,
食用菌,2022-12-18,131.36,,,131.36,1.0,,
食用菌,2022-12-19,85.801,0.46799999999999997,,86.269,0.9945751080921303,0.00542489190786957,
食用菌,2022-12-20,97.125,1.501,5.221,103.84700000000001,0.9352701570579794,0.014453956301096804,0.05027588664092366
食用菌,2022-12-21,126.095,2.4859999999999998,0.27,128.851,0.9786109537372624,0.019293602688376495,0.002095443574361084
食用菌,2022-12-22,93.636,1.0,5.3469999999999995,99.98299999999999,0.9365192082654051,0.01000170028904914,0.053479091445545746
食用菌,2022-12-23,84.317,4.609,3.618,92.54399999999998,0.9111017461964039,0.049803336791148005,0.03909491701244814
食用菌,2022-12-24,123.631,8.741,6.695,139.067,0.8890031423702244,0.06285459526702955,0.04814226236274601
食用菌,2022-12-25,154.217,6.051,0.509,160.777,0.9591981440131364,0.03763598027080988,0.0031658757160539135
食用菌,2022-12-26,107.528,1.0,7.404999999999999,115.933,0.9275012291582206,0.00862567172418552,0.06387309911759377
食用菌,2022-12-27,95.732,4.888,1.44,102.06,0.937997256515775,0.04789339604154419,0.014109347442680775
食用菌,2022-12-28,111.519,1.0,7.394,119.91300000000001,0.9299992494558554,0.008339379383386287,0.06166137116075821
食用菌,2022-12-29,119.822,1.0,2.617,123.43900000000001,0.9706980775929811,0.0081011673782192,0.02120075502879965
食用菌,2022-12-30,129.883,2.0,,131.883,0.9848350431822145,0.01516495681778546,
食用菌,2022-12-31,174.733,1.293,1.995,178.02100000000002,0.9815302689008599,0.007263188050847933,0.011206543048292055
食用菌,2023-01-01,153.813,2.278,2.956,159.04699999999997,0.967091488679447,0.014322810238482968,0.018585701082070083
食用菌,2023-01-02,128.931,3.0,1.0030000000000001,132.93400000000003,0.9698873125009402,0.022567589931845874,0.007545097567213804
食用菌,2023-01-03,76.387,2.502,7.71,86.59899999999999,0.8820771602443447,0.02889178858878278,0.08903105116687261
食用菌,2023-01-04,76.438,4.455,7.602,88.495,0.8637550144075936,0.05034182722187694,0.0859031583705294
食用菌,2023-01-05,80.958,5.348,15.011,101.317,0.7990564268582765,0.052784823869636885,0.1481587492720866
食用菌,2023-01-06,95.71,7.2620000000000005,12.111,115.083,0.8316606275470747,0.06310228270031196,0.10523708975261334
食用菌,2023-01-07,91.173,2.0,14.864,108.037,0.8439053287299721,0.018512176384016584,0.13758249488601126
食用菌,2023-01-08,110.256,4.247,1.397,115.9,0.9513028472821398,0.036643658326143226,0.012053494391716997
食用菌,2023-01-09,93.066,1.0,6.297,100.363,0.9272939230592948,0.009963831292408557,0.06274224564829668
食用菌,2023-01-10,71.373,14.347,15.297,101.017,0.7065444430145422,0.1420255996515438,0.1514299573339141
食用菌,2023-01-11,72.421,6.0,10.555,88.976,0.8139385901816221,0.06743391476353174,0.11862749505484625
食用菌,2023-01-12,65.654,6.0,16.088,87.74199999999999,0.7482619498073899,0.06838230266007159,0.1833557475325386
食用菌,2023-01-13,89.19500000000001,12.301,21.768,123.26400000000001,0.7236094885773624,0.09979393821391484,0.17659657320872274
食用菌,2023-01-14,199.568,5.111,,204.679,0.9750291920519448,0.024970807948055247,
食用菌,2023-01-15,169.046,1.0,9.0,179.046,0.9441484311294305,0.005585156887056957,0.05026641198351262
食用菌,2023-01-16,126.54599999999999,5.0,13.0,144.546,0.8754721680295546,0.03459106443623483,0.08993676753421057
食用菌,2023-01-17,137.183,3.0,26.223,166.406,0.8243873418025791,0.018028196098698365,0.1575844620987224
食用菌,2023-01-18,201.055,1.0,10.844,212.899,0.9443679866979178,0.004697062926552027,0.050934950375530176
食用菌,2023-01-19,374.359,6.0,5.0,385.359,0.9714551885384797,0.015569897160829254,0.012974914300691044
食用菌,2023-01-20,449.891,5.734,0.316,455.941,0.9867307392842496,0.012576188585803866,0.0006930721299466378
食用菌,2023-01-22,90.901,,1.0,91.901,0.9891187255851406,,0.01088127441485947
食用菌,2023-01-23,137.538,1.0,8.0,146.538,0.9385824837243582,0.006824168475071312,0.0545933478005705
食用菌,2023-01-24,44.517,4.0,,48.517,0.9175546715584229,0.08244532844157718,
食用菌,2023-01-25,165.671,,,165.671,1.0,,
食用菌,2023-01-26,203.906,,1.0,204.906,0.9951197134295726,,0.0048802865704274155
食用菌,2023-01-27,210.811,4.0,1.0,215.811,0.9768315794839003,0.01853473641287979,0.004633684103219947
食用菌,2023-01-28,158.237,,5.0,163.237,0.9693696894699119,,0.030630310530088155
食用菌,2023-01-29,119.262,,3.0,122.262,0.9754625312852726,,0.024537468714727388
食用菌,2023-01-30,106.27,5.0,2.556,113.826,0.9336179783177833,0.043926695131165115,0.02245532655105161
食用菌,2023-01-31,93.164,3.262,8.0,104.426,0.8921532951563786,0.03123743129105778,0.07660927355256354
食用菌,2023-02-01,81.191,3.178,7.952,92.321,0.8794423803901604,0.03442337063073407,0.08613424897910552
食用菌,2023-02-02,111.188,5.0,9.665,125.85300000000001,0.883475165470827,0.03972889005426966,0.07679594447490325
食用菌,2023-02-03,100.871,12.501,12.069,125.441,0.804131025741185,0.09965641217783659,0.09621256208097831
食用菌,2023-02-04,126.55,,,126.55,1.0,,
食用菌,2023-02-05,112.777,,,112.777,1.0,,
食用菌,2023-02-06,67.535,5.0,6.941,79.476,0.8497533846695857,0.06291207408525844,0.08733454124515577
食用菌,2023-02-07,51.857,5.301,6.649,63.807,0.8127164731142351,0.08307865908129203,0.10420486780447286
食用菌,2023-02-08,53.978,8.193,13.201,75.372,0.7161545401475349,0.10870084381467919,0.17514461603778592
食用菌,2023-02-09,66.866,14.402000000000001,7.402,88.67,0.7540994699447389,0.1624224653208526,0.08347806473440848
食用菌,2023-02-10,91.229,3.0,9.471,103.7,0.8797396335583413,0.02892960462873674,0.09133076181292189
食用菌,2023-02-11,126.021,1.17,16.34,143.531,0.8780054483003671,0.008151549142693911,0.11384300255693891
食用菌,2023-02-12,105.179,,4.0,109.179,0.9633629177772283,,0.036637082222771775
食用菌,2023-02-13,86.699,2.0,14.448,103.14699999999999,0.8405382609285778,0.019389802902653495,0.14007193616876887
食用菌,2023-02-14,58.069,7.0,10.0,75.069,0.7735416749923404,0.09324754559138926,0.13321077941627035
食用菌,2023-02-15,67.525,,5.0,72.525,0.9310582557738711,,0.06894174422612892
食用菌,2023-02-16,57.153,2.0,15.548,74.701,0.7650901594356168,0.02677340330116063,0.20813643726322273
食用菌,2023-02-17,82.544,10.0,12.332,104.876,0.7870628170410771,0.09535069987413707,0.11758648308478585
食用菌,2023-02-18,119.31700000000001,4.0,11.0,134.317,0.8883238904978521,0.02978029586723944,0.08189581363490846
食用菌,2023-02-19,92.041,6.0,7.056,105.097,0.8757719059535477,0.05709011674928875,0.06713797729716357
食用菌,2023-02-20,42.878,4.3580000000000005,18.54,65.77600000000001,0.6518791048406712,0.0662551690586232,0.28186572610070537
食用菌,2023-02-21,42.615,7.0,6.0,55.615,0.7662501123797537,0.12586532410320955,0.10788456351703676
食用菌,2023-02-22,58.266,7.0,9.208,74.47399999999999,0.7823670005639553,0.09399253430727504,0.12364046512876979
食用菌,2023-02-23,54.902,13.004,10.0,77.906,0.704721074114959,0.16691910764254356,0.12835981824249737
食用菌,2023-02-24,69.434,3.0,11.350999999999999,83.785,0.8287163573431998,0.03580593184937638,0.13547771080742377
食用菌,2023-02-25,101.679,0.193,13.995,115.867,0.877549259064272,0.0016657029180008112,0.1207850380177272
食用菌,2023-02-26,77.184,6.247,9.197,92.628,0.8332685581033812,0.06744181025175973,0.099289631644859
食用菌,2023-02-27,51.35,4.051,9.605,65.006,0.7899270836538166,0.062317324554656495,0.14775559179152695
食用菌,2023-02-28,47.277,1.517,12.688,61.482000000000006,0.7689567678344881,0.024673888292508373,0.20636934387300346
食用菌,2023-03-01,52.737,1.2389999999999999,19.741,73.717,0.7153980764274184,0.016807520653309278,0.26779440291927237
食用菌,2023-03-02,44.361,9.0,9.509,62.87,0.7055988547797042,0.14315253698107205,0.15124860823922381
食用菌,2023-03-03,66.707,7.0,16.679,90.386,0.7380235877237625,0.07744562210961875,0.18453079016661872
食用菌,2023-03-04,82.061,8.0,15.189,105.25,0.7796769596199525,0.07600950118764846,0.14431353919239906
食用菌,2023-03-05,74.763,3.0,7.5440000000000005,85.307,0.8763993576142638,0.0351671023479902,0.08843354003774603
食用菌,2023-03-06,45.335,1.27,8.374,54.979000000000006,0.8245875697993779,0.023099728987431564,0.1523127012131905
食用菌,2023-03-07,47.405,13.0,11.552,71.957,0.6587962255235766,0.18066345178370416,0.16054032269271928
食用菌,2023-03-08,54.438,1.0,9.972,65.41,0.8322580645161292,0.015288182235132244,0.15245375324873872
食用菌,2023-03-09,34.147,2.0,8.741,44.888,0.7607155587239351,0.04455533772945999,0.1947291035466049
食用菌,2023-03-10,68.913,1.262,1.258,71.43299999999999,0.9647221872243922,0.017666904651911584,0.017610908123696332
食用菌,2023-03-11,107.229,2.0,7.545,116.774,0.9182609142446092,0.017127100210663333,0.06461198554472743
食用菌,2023-03-12,103.694,2.0,3.578,109.272,0.9489530712350831,0.01830295043561022,0.03274397832930668
食用菌,2023-03-13,50.739,3.371,1.417,55.527,0.9137716786428224,0.060709204531129,0.02551911682604859
食用菌,2023-03-14,44.887,1.208,0.74,46.835,0.9584071741219173,0.02579267641720935,0.015800149460873276
食用菌,2023-03-15,62.736,1.0,18.15,81.886,0.7661382898175513,0.012212099748430745,0.221649610434018
食用菌,2023-03-16,75.596,6.857,7.422,89.875,0.8411237830319889,0.07629485396383867,0.08258136300417246
食用菌,2023-03-17,111.104,1.0,24.622,136.726,0.8126033088073958,0.007313897868730161,0.18008279332387403
食用菌,2023-03-18,143.912,,3.7750000000000004,147.687,0.9744391855748983,,0.025560814425101736
食用菌,2023-03-19,118.749,1.201,6.4239999999999995,126.374,0.9396632218652571,0.009503537119977212,0.05083324101476569
食用菌,2023-03-20,71.532,1.0,2.193,74.725,0.9572699899631985,0.013382402141184344,0.029347607895617266
食用菌,2023-03-21,69.787,1.0,10.096,80.88300000000001,0.8628141883955838,0.012363537455336719,0.12482227414907952
食用菌,2023-03-22,74.357,1.0,13.834,89.191,0.8336827706831407,0.01121189357670617,0.15510533574015314
食用菌,2023-03-23,61.349,5.0,4.436,70.785,0.8666949212403757,0.07063643427279791,0.06266864448682631
食用菌,2023-03-24,86.643,1.433,17.51,105.58600000000001,0.8205917451177238,0.013571875059193453,0.1658363798230826
食用菌,2023-03-25,100.009,3.6559999999999997,9.532,113.197,0.8834951456310679,0.03229767573345583,0.08420717863547621
食用菌,2023-03-26,106.70100000000001,4.0,9.522,120.22300000000001,0.887525681441987,0.03327150378879249,0.07920281476922053
食用菌,2023-03-27,58.326,3.336,12.912,74.574,0.7821224555475099,0.04473408962909325,0.1731434548233969
食用菌,2023-03-28,50.559,5.0,24.197,79.756,0.6339209589247203,0.06269120818496414,0.30338783289031546
食用菌,2023-03-29,70.455,3.0,12.657,86.112,0.8181786510590858,0.03483835005574136,0.1469829988851728
食用菌,2023-03-30,52.222,4.0,7.478,63.7,0.8198116169544741,0.06279434850863422,0.11739403453689166
食用菌,2023-03-31,93.962,3.471,7.312,104.745,0.8970547520168027,0.033137619934125735,0.06980762804907155
食用菌,2023-04-01,94.004,0.8260000000000001,6.494,101.324,0.9277565038885162,0.008152066637716632,0.06409142947376732
食用菌,2023-04-02,95.39,1.0,13.057,109.447,0.8715634051184592,0.009136842489972315,0.11929975239156852
食用菌,2023-04-03,71.394,3.0,19.065,93.459,0.7639071678490034,0.0320996372740988,0.2039931948768979
食用菌,2023-04-04,81.021,5.486,4.0,90.507,0.8951904272597699,0.06061409614725932,0.044195476592970705
食用菌,2023-04-05,101.941,1.0,12.471,115.412,0.8832790351090007,0.008664610265830243,0.10805635462516895
食用菌,2023-04-06,51.502,4.0,17.502,73.004,0.7054681935236425,0.05479151827297134,0.23974028820338608
食用菌,2023-04-07,65.677,2.0,20.348,88.025,0.7461175802328884,0.02272081794944618,0.2311616018176654
食用菌,2023-04-08,99.44,4.0,25.415,128.855,0.7717201505568275,0.031042644833339805,0.19723720460983277
食用菌,2023-04-09,63.084,3.297,17.527,83.908,0.7518234256566716,0.0392930352290604,0.20888353911426802
食用菌,2023-04-10,28.773,1.0,22.0,51.772999999999996,0.555752998667259,0.019315087014467002,0.42493191431827404
食用菌,2023-04-11,50.27,4.0,8.135,62.405,0.8055444275298455,0.06409742809069786,0.13035814437945678
食用菌,2023-04-12,42.16,10.096,11.224,63.480000000000004,0.6641461877756772,0.15904221802142407,0.17681159420289855
食用菌,2023-04-13,27.331,9.0,15.201,51.532000000000004,0.530369479158581,0.17464876193433204,0.29498175890708683
食用菌,2023-04-14,49.149,6.0,27.874,83.023,0.5919925803692953,0.07226913024101755,0.3357382893896872
食用菌,2023-04-15,71.618,8.316,26.208,106.142,0.6747376156469634,0.07834787360328617,0.24691451074975032
食用菌,2023-04-16,64.717,9.0,12.232,85.949,0.7529697844070321,0.10471326018918196,0.14231695540378597
食用菌,2023-04-17,37.144999999999996,2.0,,39.144999999999996,0.948907906501469,0.05109209349853111,
食用菌,2023-04-18,55.497,1.0,9.841,66.338,0.8365793361271067,0.01507431637975218,0.14834634749314118
食用菌,2023-04-19,40.628,9.0,8.779,58.407,0.6956015546081805,0.15409111921516258,0.1503073261766569
食用菌,2023-04-20,31.68,8.0,16.239,55.919,0.5665337362971441,0.14306407482251113,0.2904021888803448
食用菌,2023-04-21,68.527,5.239,15.725999999999999,89.492,0.7657332498994324,0.05854154561301569,0.17572520448755194
食用菌,2023-04-22,133.568,11.0,14.0,158.568,0.842338933454417,0.0693708692800565,0.08829019726552645
食用菌,2023-04-23,71.715,8.0,2.0,81.715,0.8776234473474882,0.09790124212200942,0.024475310530502354
食用菌,2023-04-24,56.294,,4.0,60.294,0.9336584071383554,,0.06634159286164461
食用菌,2023-04-25,50.409,,18.473,68.882,0.7318167300601027,,0.26818326993989716
食用菌,2023-04-26,41.674,4.0,,45.674,0.9124228226124272,0.0875771773875728,
食用菌,2023-04-27,40.983,1.0,20.825,62.80799999999999,0.6525124188001529,0.015921538657495862,0.33156604254235134
食用菌,2023-04-28,54.207,5.0,22.571,81.778,0.6628555357186529,0.06114113820342879,0.2760033260779183
食用菌,2023-04-29,102.08,4.0,21.444,127.524,0.8004767729995922,0.03136664471001537,0.16815658229039238
食用菌,2023-04-30,74.877,1.0,21.377,97.25399999999999,0.7699117774076131,0.010282353425051927,0.21980586916733502
食用菌,2023-05-01,66.907,7.2620000000000005,9.548,83.717,0.7992044626539412,0.08674462773391307,0.11405090961214569
食用菌,2023-05-02,48.197,13.788,4.327,66.312,0.7268216913982387,0.20792616720955484,0.06525214139220654
食用菌,2023-05-03,68.027,,4.0,72.027,0.9444652699682063,,0.055534730031793635
食用菌,2023-05-04,41.728,2.0,12.224,55.952,0.7457820989419502,0.03574492422076065,0.2184729768372891
食用菌,2023-05-05,47.686,1.0,14.44,63.126,0.7554098152900548,0.015841333206602668,0.2287488515033425
食用菌,2023-05-06,79.697,2.0,18.0,99.697,0.7993921582394656,0.02006078417605344,0.18054705758448097
食用菌,2023-05-07,91.612,,23.811,115.423,0.7937066269287749,,0.20629337307122497
食用菌,2023-05-08,48.873,3.0,6.255,58.128,0.8407824112303881,0.051610239471511145,0.10760734929810074
食用菌,2023-05-09,47.461,1.286,0.286,49.033,0.9679399588032549,0.026227234719474638,0.005832806477270409
食用菌,2023-05-10,65.595,,13.0,78.595,0.8345950760226477,,0.16540492397735226
食用菌,2023-05-11,38.217,,4.0,42.217,0.9052514389937703,,0.09474856100622972
食用菌,2023-05-12,61.741,,6.18,67.92099999999999,0.9090119403424568,,0.09098805965754334
食用菌,2023-05-13,82.193,,13.413,95.606,0.859705457816455,,0.14029454218354498
食用菌,2023-05-14,79.606,1.0270000000000001,17.044,97.67699999999999,0.8149922704423764,0.010514245933024153,0.17449348362459946
食用菌,2023-05-15,42.725,2.0,16.86,61.585,0.693756596573841,0.03247544044816108,0.2737679629779979
食用菌,2023-05-16,51.054,3.481,3.0,57.535000000000004,0.8873555227252976,0.06050230294603284,0.0521421743286695
食用菌,2023-05-17,47.468,2.0,5.232,54.7,0.8677879341864717,0.03656307129798903,0.0956489945155393
食用菌,2023-05-18,38.756,3.0,8.0,49.756,0.7789211351394807,0.060294235871050726,0.1607846289894686
食用菌,2023-05-19,50.947,1.0,9.0,60.947,0.835923015078675,0.016407698492132507,0.14766928642919258
食用菌,2023-05-20,68.754,,14.0,82.754,0.8308238876670614,,0.16917611233293858
食用菌,2023-05-21,91.559,1.0,2.201,94.75999999999999,0.9662199240185733,0.01055297593921486,0.023227100042211908
